names,predictions,confidences
mohsen anvari,Muslim,84.688
william freeman,Celtic,84.889
james robertson,Celtic,90.356
robert siff,Celtic,78.293
l hardman,Celtic,47.527
herbert stockham,Celtic,84.563
douglas chapman,Celtic,58.424
nelson diaz,Hispanic,95.166
debra perry,Celtic,81.679
arthur dugoni,African,90.316
paul bachow,Celtic,82.759
barry feinberg,Celtic,51.037
bruce gottwald,African,93.736
william gottwald,Celtic,63.331
geneva johnson,African,37.257
david heller,Celtic,35.516
john latter,Celtic,83.475
gerald morris,Celtic,69.982
eric lomas,European,37.517
richard hill,Celtic,80.72
james land,Celtic,88.992
joseph sisco,Hispanic,92.13
charles young,Celtic,80.817
jules kroll,European,84.724
larry pinkston,Celtic,88.636
morton silberman,African,59.487
robert clements,Celtic,43.203
james adamson,Celtic,81.016
gordon gray,Celtic,72.927
terry savage,Celtic,85.4
robert thurston,Celtic,88.755
blair vedder,Celtic,34.668
david page,Celtic,82.226
herbert tyner,European,43.443
daniel gregory,Celtic,56.301
dwight hibbard,Celtic,72.657
gordon luce,Celtic,78.689
timothy finley,Celtic,85.359
robert donachie,Celtic,61.628
ronald popeil,Celtic,54.408
melvin wolzinger,African,70.949
james doluisio,European,40.041
david wolfort,Celtic,79.33
ralph della,European,81.691
martin elrad,African,26.836
howard goldstein,Celtic,58.497
rodgers benjamin,Hispanic,38.099
robert boyle,Celtic,93.008
elinor ferdon,Hispanic,68.714
joseph tabak,African,24.847
james brady,Celtic,79.298
fred harvey,Celtic,52.167
francis mertz,African,63.708
henry patterson,Celtic,81.425
raymond silverstein,European,37.066
william jones,Celtic,77.09
jack ostrow,Celtic,67.132
barbara lamb,Celtic,62.556
raymond stolarczyk,European,70.836
myles tanenbaum,African,65.019
bernard ebbers,Celtic,37.151
scott sullivan,Celtic,90.69
carl aycock,Celtic,88.02
james gorman,Celtic,87.321
charles fedak,Celtic,79.595
sally richardson,Celtic,82.488
karen pletz,African,66.659
roy cullen,Celtic,88.894
fred nazem,Muslim,56.393
thomas scully,Celtic,89.85
stephen wiggins,Celtic,89.028
robert milligan,Celtic,86.065
marcia radosevich,European,71.23
benjamin safirstein,European,45.242
peter kallet,European,78.063
whitney pidot,European,50.325
william tuck,Celtic,55.969
georgia derrico,European,76.114
quintus anderson,African,93.813
david harden,Celtic,83.149
charleen chase,African,65.964
robert gardiner,Celtic,79.343
peter moynihan,European,84.479
charles abbott,Celtic,77.407
lyndel wishcamper,Celtic,62.531
kathryn weare,Celtic,81.524
james dufour,African,59.442
david jagger,Celtic,86.428
drue jennings,African,43.23
william clark,Celtic,77.393
juanita baranco,Hispanic,97.749
arman simone,Muslim,26.651
peter stroh,Nordic,50.593
joseph hudson,Celtic,83.115
edwin epstein,African,86.124
edward lucente,Hispanic,93.734
john little,Celtic,89.598
edith martin,European,37.807
philip schlein,African,54.734
richard mandell,Celtic,77.166
donald pizer,Celtic,74.552
paul friedman,African,52.635
stephen keane,Celtic,93.754
harrison shull,Celtic,65.845
richard steadman,Celtic,88.711
jack rounick,Celtic,64.976
herve defforey,European,92.977
elias gyftopoulos,European,70.14
frank morris,Celtic,75.947
donald noble,Celtic,79.34
roger wellington,Celtic,92.969
eugene salvadore,Hispanic,91.004
john sheehan,Muslim,87.473
michael hiemstra,European,58.825
jennings lambeth,Nordic,95.131
pierre de,European,30.807
michael abercrombie,African,47.987
robert burris,Celtic,77.024
franklin balotti,SouthAsian,77.04
michael emery,Celtic,57.408
trevor fetter,African,63.621
richard pettingill,Celtic,89.952
james johnson,Celtic,57.926
weston nellius,African,43.843
greg reyes,Hispanic,98.971
james smith,Celtic,63.164
hunter brown,Celtic,51.491
jean keffeler,European,85.09
stephen shank,Celtic,37.423
john steuri,Nordic,40.846
jeffrey stiefler,Celtic,76.399
john vessey,Celtic,79.325
charles lein,African,41.218
juliana chugg,Hispanic,49.082
will storey,Celtic,78.575
stephenson gillispie,African,81.723
william harvey,Celtic,79.852
elizabeth helm,Nordic,93.523
patton kline,African,46.566
robert jackson,Celtic,65.533
grant dove,African,89.605
michael cullinane,Celtic,83.27
paul humenansky,Celtic,74.918
andrew filipowski,European,78.535
steven devick,Celtic,80.738
anthony torcasio,Hispanic,91.125
murray weidenbaum,African,80.906
david decatur,European,70.939
james massey,Celtic,67.498
dennis murray,Celtic,74.504
phil hathaway,Celtic,86.938
greg matiuk,African,48.611
deanna cannon,Celtic,93.002
peter bedford,Celtic,86.458
mark davis,Celtic,69.818
david bonderman,Celtic,39.187
paul maccready,Celtic,93.175
richard wellek,European,59.235
george mason,Celtic,59.0
rudolph grua,European,89.104
william miles,Celtic,89.023
greg rosenbaum,African,61.153
theodore ruppert,European,84.226
russell newton,Celtic,78.855
john quindlen,Celtic,77.55
walter revell,European,79.377
robert vukovich,European,86.206
peter rogalin,Nordic,81.674
robert loy,European,61.732
anthony rascio,Hispanic,90.784
edward browder,Celtic,67.117
james vanderslice,Celtic,93.621
louis gignac,European,53.424
peter brooke,Celtic,90.294
jeanne stewart,Celtic,85.137
brian levitt,Celtic,82.247
george zettler,African,54.249
anthony wainwright,Celtic,89.837
george gibson,Celtic,78.852
frank stanton,Celtic,78.829
marston becker,European,65.651
robert jeffrey,Celtic,84.399
warren lyons,African,66.646
james mcwilliams,Celtic,86.58
william shepherd,Celtic,81.89
susan henry,Celtic,92.098
bertram cohn,Celtic,42.367
john colman,Celtic,77.253
howard moore,Celtic,76.839
pierre bonelli,European,88.28
robert dilworth,Celtic,89.826
horace tsiang,EastAsian,89.352
george perrin,European,36.808
carl thoma,Nordic,39.713
arun sarin,SouthAsian,91.439
john seibels,Celtic,40.662
richard trub,Celtic,30.451
kenneth fedesna,Hispanic,93.908
william mckenna,Celtic,86.425
robert knight,Celtic,86.643
glenn austin,Hispanic,62.326
james swartz,African,93.342
carol farmer,Celtic,86.206
harold buirkle,Celtic,75.143
roger morley,Celtic,81.305
james stevens,Celtic,84.894
thomas wilson,Celtic,70.493
david bolger,Celtic,52.214
william andres,Hispanic,91.355
gloria joseph,SouthAsian,46.844
david wachs,European,64.009
alan patricof,Celtic,82.454
warren potash,African,92.419
sidney knafel,European,63.488
del mintz,European,55.418
harlan douglass,Celtic,63.048
ronald crockett,Celtic,90.805
philip young,Celtic,72.545
sherman baker,Celtic,56.864
melvin rosenblatt,African,68.859
christopher clifford,Celtic,87.084
ervin cruce,Celtic,50.273
nancy ryan,African,35.47
john cassaday,Hispanic,79.269
david pulver,Celtic,83.862
peter godfrey,Celtic,49.341
felix dennis,European,62.843
joseph walsh,Celtic,82.17
steven whisler,Celtic,77.238
john amerman,Celtic,57.591
hugh sloan,Celtic,70.914
william cvengros,Celtic,62.767
cochrane chase,Celtic,54.626
david bright,Celtic,80.496
allyn levy,Celtic,53.65
lawrence doll,SouthAsian,41.849
paul mcnamara,Celtic,90.993
salvatore bonanno,European,94.594
mary weddle,Celtic,90.111
henry pascarella,Hispanic,45.557
gerald goldsmith,Celtic,68.751
gregory szabo,European,68.573
jerome fisher,Celtic,84.023
salvatore salibello,European,63.666
robert davidoff,Celtic,65.105
tibor fabian,European,89.08
lee fisher,Celtic,88.68
stuart hershon,Celtic,85.077
william barrett,Celtic,85.278
frank keller,European,84.374
paul rady,Celtic,67.09
ralph reed,Celtic,54.861
robert buford,Celtic,52.762
derrill cody,Celtic,41.839
hennie gieskes,Celtic,49.526
william grant,Celtic,76.167
james rodgers,Celtic,91.885
philippe schreiber,European,97.446
scott crump,Celtic,90.844
edward fierko,European,87.881
clifford schwieter,African,71.445
steven grapstein,African,41.595
raymond mason,Celtic,62.506
patrick ward,Celtic,83.657
lee walker,Celtic,86.155
haley barbour,Celtic,59.755
wallace tsuha,African,97.005
donald kanak,African,35.309
frank maresh,European,68.708
george riordan,Celtic,67.3
timothy sear,Celtic,49.713
bernard bannan,Celtic,61.055
barnes donnelley,Celtic,58.449
bartlett burnap,Celtic,81.335
stephen greyser,African,47.113
burton perfit,Celtic,74.674
robert rittereiser,European,87.049
michael delong,Hispanic,64.675
paul whiting,Celtic,82.875
thomas hunt,Celtic,89.574
norman barker,Celtic,76.174
benno lotz,European,56.382
chase peterson,Celtic,29.873
dale hanson,African,73.689
thomas lenagh,Celtic,72.61
richard starr,Celtic,70.25
jeanfrancois kurz,European,97.16
stanley kroenke,European,35.193
frederick humphries,Celtic,87.778
gerald gaston,Celtic,45.297
james jorden,Celtic,76.646
george williamson,Celtic,52.534
nicholas buoniconti,European,68.942
peter dolara,African,43.26
eugene matalene,African,95.105
william allen,Celtic,79.814
daryl jones,Celtic,62.394
wallace rasmussen,African,84.172
randolph devening,European,37.512
robert lambert,European,62.196
donald muzyka,African,34.124
kenneth murray,Celtic,69.903
alexander bearn,Celtic,70.559
joel silver,Celtic,68.441
fred hirt,Celtic,54.744
lyle kasprick,Celtic,64.983
john moxley,Celtic,91.241
michael weintraub,European,84.384
todd goodwin,Celtic,79.484
arden engebretsen,Nordic,99.528
james fisher,Celtic,91.637
fernando gumucio,Hispanic,98.408
leon harmon,Celtic,56.279
john masline,Celtic,83.069
diane greene,Celtic,81.949
richard solari,Hispanic,83.958
denman mcnear,Celtic,82.611
beryl anthony,Celtic,49.356
james greene,Celtic,82.454
boyd hendrickson,African,68.703
gregory lucier,European,62.06
raphael recanati,European,80.765
william frost,Celtic,76.643
peter scherer,European,81.982
margaret mackimm,Celtic,93.088
philip coviello,Celtic,64.093
warren wintrub,African,78.763
joel chaseman,African,69.543
james rupp,Celtic,91.847
robert barchi,European,71.046
richard grant,Celtic,75.669
charles herington,Celtic,85.705
kenneth thiele,European,42.53
alexander alexander,Celtic,47.119
alan fleischer,Celtic,51.595
lawrence smith,Celtic,51.373
gerald armstrong,Celtic,72.133
alan kaufman,Celtic,52.882
david stanley,Celtic,82.186
culver davis,Celtic,62.47
orson clay,African,82.364
jack lander,Celtic,81.785
jack currie,Celtic,85.157
louis fernandez,Hispanic,94.034
richard cooper,Celtic,85.715
charles williams,Celtic,68.072
james berry,Celtic,86.862
gary friedman,African,62.005
james mcmahan,Celtic,88.477
vappalak ravindran,SouthAsian,86.927
james fifield,Celtic,93.691
thomas farley,Celtic,90.148
frances strauber,African,65.506
robert demorest,European,88.31
arnold thaler,European,53.053
harold strauss,European,54.751
herbert dickson,Celtic,32.151
emory folmar,African,50.714
arthur ronan,European,70.506
jerome cohen,European,74.697
eugene emmerich,African,77.529
frank leach,Celtic,87.29
gerald nadig,African,36.222
irwin pochter,European,75.166
john mcelwee,Celtic,78.036
donald trautlein,African,48.855
richard tucker,Celtic,62.263
charles shivery,Celtic,92.44
kathryn sullivan,Celtic,83.633
ruth gillis,Celtic,77.021
david miller,Celtic,69.256
julie edwards,Celtic,94.359
thomas price,Celtic,66.341
ewell tankersley,Celtic,76.467
harold hartley,Celtic,81.801
pat sorrells,Nordic,89.353
jeanette sarkisian,Muslim,35.686
milton wolf,European,40.021
richard goeglein,European,70.418
andrew fremder,African,60.004
joseph holsten,Nordic,56.159
sharee umpierrecatinchi,European,35.784
donald keller,Celtic,51.945
william webster,Celtic,83.694
john radziwill,African,83.375
robert wachob,Celtic,53.33
john diebold,Nordic,56.377
harry garber,Celtic,85.219
joel gordon,Celtic,35.254
greg graves,Celtic,80.848
gustave amsterdam,Nordic,65.469
bernard watson,African,63.122
william downey,Celtic,88.373
james schierloh,European,54.676
donald jonas,Celtic,35.734
bernard fischman,European,93.477
martin begun,European,53.93
roberta maneker,European,50.536
sally mckenzie,Celtic,79.675
craig gordon,African,73.21
barbara grogan,European,59.77
eugene nugent,Celtic,39.442
james zehentbauer,European,85.893
charles scott,Celtic,79.07
clarence moll,Celtic,30.06
john levin,Celtic,66.578
melody prenner,African,40.196
jeffrey kigner,Celtic,43.642
david peterson,Celtic,71.93
barton goodwin,Celtic,68.321
david grumhaus,European,94.735
richard campbell,Celtic,89.42
harris chustz,African,39.358
roy kadair,African,27.429
robert barrow,Celtic,85.955
nancy lieberman,European,36.307
leonard stern,Celtic,39.681
philip neivert,Celtic,61.55
samuel gerson,African,66.158
harold leppo,African,34.33
ryosuke tamakoshi,EastAsian,99.828
paul paganucci,Hispanic,52.52
dennis weibling,Celtic,72.326
stephen greenberg,African,46.897
stanley tulchin,Celtic,48.596
allan feder,Nordic,56.921
david mauer,European,63.366
craig mccaw,Celtic,64.869
masaaki torimoto,EastAsian,99.836
keisuke nakasaki,EastAsian,99.912
michael solomon,African,41.911
john tatta,African,92.815
john wilkerson,Celtic,71.005
richard hochman,European,37.262
victor oristano,Hispanic,57.58
stephen dagostino,Hispanic,56.658
harriet perlmutter,European,46.553
john stupp,Celtic,87.041
deborah gatzek,European,62.491
catherine reynolds,Celtic,74.09
joseph penbera,African,58.467
zvi grinfas,European,85.439
james woodward,Celtic,90.199
max gutmann,European,79.617
berl bernhard,European,69.944
joan woodard,Celtic,80.589
adelmo archuleta,Hispanic,89.206
william liffers,Celtic,84.363
robert wetzel,European,92.568
donald johnson,African,48.9
michael jordan,Celtic,30.541
karl johannsmeier,European,90.221
ralph batastini,Hispanic,41.064
lloyd dyer,Celtic,80.275
michael jager,African,52.351
leonard judd,Celtic,84.878
james lincicome,Celtic,71.577
robert sundt,Nordic,95.986
thomas guendel,European,95.019
donald denkhaus,African,60.922
larry hornbeck,Celtic,66.265
lester pollack,Celtic,62.222
hugh roff,Celtic,67.339
earl olson,Nordic,79.301
sara grootwassink,European,86.651
mark hill,Celtic,81.962
charles pistor,Celtic,62.663
paul stoffel,Celtic,43.538
john gaisford,Celtic,81.745
donald mcguinness,Celtic,90.089
charles childers,Celtic,74.269
delo caspary,Hispanic,77.792
sol berg,Nordic,71.569
carl graf,Nordic,85.409
irwin lieber,European,82.068
arthur winston,Celtic,76.148
margaret tutwiler,Celtic,72.468
william wirth,Celtic,78.148
william montague,Hispanic,82.847
clement arrison,African,72.627
joseph donohoo,African,88.113
i kempner,European,61.434
richard cruess,Celtic,68.488
daniel thorne,European,56.8
ann hamilton,Celtic,71.178
robert lynch,Celtic,87.921
richard vitelle,Celtic,80.035
gregory horton,Celtic,79.504
edmund hoffman,European,52.526
thomas walker,Celtic,62.61
jerrold trim,Nordic,53.13
joseph abeles,Hispanic,96.258
stuart shikiar,Celtic,79.147
karen hastiewilliams,Celtic,60.91
evelyn berezin,Hispanic,88.169
james berrett,Celtic,88.275
kathleen earley,Celtic,92.971
paul richman,Celtic,84.04
bruce debever,African,83.679
annemarie slaughter,European,55.435
gene gabbard,European,59.641
daniel case,Celtic,44.641
john burns,Celtic,88.588
gordon heffern,Celtic,80.068
frederick downey,Celtic,89.628
victor gelb,African,50.236
edwin singer,Celtic,33.094
mark pulido,Hispanic,98.85
mary bitterman,Celtic,71.941
james hesburgh,Celtic,89.768
nathan morton,Celtic,86.14
richard lawton,Celtic,72.125
kimberly casiano,Hispanic,98.366
laurence walker,African,52.054
richard rainwater,Celtic,69.313
kenneth hersh,Celtic,66.714
philip smith,Celtic,65.604
john herrington,Celtic,92.329
neil arnold,Celtic,81.119
paul bucha,African,53.184
robert davidow,African,45.832
william goldsmith,Celtic,76.815
argeris karabelas,European,24.36
robert naylor,Celtic,81.382
frank foster,Celtic,36.006
william mccollam,Celtic,84.106
john turner,Celtic,86.224
colm doherty,Celtic,82.804
carl johnson,Celtic,52.747
william ziegler,European,80.668
daniel sullivan,Celtic,57.423
charles mullen,Celtic,75.58
rudolph johnstone,European,82.843
samuel bodman,Nordic,57.39
kathrine peden,Nordic,90.175
david hopkins,Celtic,91.829
edmund auer,European,84.783
willem de,Hispanic,71.201
irving goldstein,African,80.731
benjamin tregoe,African,35.959
james marcus,Celtic,61.898
edward bottum,Celtic,64.467
ery kehaya,African,40.489
richard grasso,European,60.56
howard sheppard,Celtic,87.638
raymond wilcox,Celtic,63.997
buford berry,Celtic,42.46
kenneth krueger,African,65.09
thomas longe,African,38.43
ellen carnahan,Celtic,55.807
david steiner,European,42.122
nickolas vande,Celtic,29.674
william neukom,African,83.792
james warjone,Celtic,92.671
tony coelho,Hispanic,74.505
robert naify,Celtic,49.379
john gallivan,Celtic,90.464
bobba venkatadri,SouthAsian,98.868
david barry,African,55.708
robert brightfelt,Nordic,76.722
david rubenfien,European,71.781
william johnson,African,53.412
roger fritz,European,62.463
john porter,Celtic,84.01
christopher fish,Celtic,88.181
richard matros,Celtic,46.708
milton walters,African,83.558
gerald simonson,Celtic,48.962
richard swalin,Nordic,35.242
celeste bottorff,African,84.38
joseph nathan,Celtic,40.29
isaac arguetty,African,79.063
haim bashan,Muslim,83.708
robert robison,European,41.656
sidney feltenstein,African,42.262
peter offermann,European,60.425
gregg bedol,European,44.019
thomas thewes,Celtic,66.145
gordon maxwell,Celtic,87.546
joel greenberg,Nordic,33.709
richard holland,Celtic,84.965
joseph sebring,Celtic,39.269
noreen doyle,African,58.972
roger gregory,Celtic,89.168
grace harris,African,48.722
claude owen,African,78.301
john rotelle,Celtic,79.239
george thomazin,African,71.028
matthias bowman,Nordic,47.464
bernard sweet,African,51.422
silvia kessel,European,83.037
richard sherwin,Celtic,81.41
arnold wadler,Celtic,42.953
leonard white,Celtic,85.424
william snyder,Celtic,56.351
eleanor sheldon,Celtic,84.234
richard cyert,Celtic,74.959
thomas foley,Celtic,71.831
george hara,African,36.512
stephen lewis,Celtic,90.891
